Entity,Code,Year,Wheat yield
Bangladesh,BGD,1962,0.6753
Bangladesh,BGD,1963,0.60690004
Bangladesh,BGD,1964,0.6011
Bangladesh,BGD,1965,0.6467
Bangladesh,BGD,1966,0.6473
Bangladesh,BGD,1967,0.79260004
Bangladesh,BGD,1968,0.758
Bangladesh,BGD,1969,0.79640007
Bangladesh,BGD,1970,0.874
Bangladesh,BGD,1971,0.8880001
Bangladesh,BGD,1972,0.9038
Bangladesh,BGD,1973,0.75720006
Bangladesh,BGD,1974,0.89870006
Bangladesh,BGD,1975,0.92600006
Bangladesh,BGD,1976,1.4535
Bangladesh,BGD,1977,1.6211001
Bangladesh,BGD,1978,1.8419001
Bangladesh,BGD,1979,1.866
Bangladesh,BGD,1980,1.899
Bangladesh,BGD,1981,1.8479002
Bangladesh,BGD,1982,1.8114
Bangladesh,BGD,1983,2.1090002
Bangladesh,BGD,1984,2.3021002
Bangladesh,BGD,1985,2.1647
Bangladesh,BGD,1986,1.9282
Bangladesh,BGD,1987,1.8657
Bangladesh,BGD,1988,1.7542
Bangladesh,BGD,1989,1.8246001
Bangladesh,BGD,1990,1.5034001
Bangladesh,BGD,1991,1.6767
Bangladesh,BGD,1992,1.8534001
Bangladesh,BGD,1993,1.8457
Bangladesh,BGD,1994,1.8390001
Bangladesh,BGD,1995,1.9483001
Bangladesh,BGD,1996,1.9531001
Bangladesh,BGD,1997,2.0544
Bangladesh,BGD,1998,2.2408001
Bangladesh,BGD,1999,2.1627
Bangladesh,BGD,2000,2.2104
Bangladesh,BGD,2001,2.1643002
Bangladesh,BGD,2002,2.1644
Bangladesh,BGD,2003,2.1327
Bangladesh,BGD,2004,1.9527
Bangladesh,BGD,2005,1.7478001
Bangladesh,BGD,2006,1.5344001
Bangladesh,BGD,2007,1.8471
Bangladesh,BGD,2008,2.1753001
Bangladesh,BGD,2009,2.1516001
Bangladesh,BGD,2010,2.3959
Bangladesh,BGD,2011,2.6012
Bangladesh,BGD,2012,2.7789001
Bangladesh,BGD,2013,3.0138001
Bangladesh,BGD,2014,3.0319
Bangladesh,BGD,2015,3.0860002
Bangladesh,BGD,2016,3.0310001
Bangladesh,BGD,2017,3.1576002
Bangladesh,BGD,2018,3.1302001
Bangladesh,BGD,2019,3.078
Bangladesh,BGD,2020,3.0970001
Bangladesh,BGD,2021,3.2996004
Bangladesh,BGD,2022,3.45
Bangladesh,BGD,2023,3.4946003
Belarus,BLR,1992,2.7983003
Belarus,BLR,1993,2.6826003
Belarus,BLR,1994,2.2802
Belarus,BLR,1995,2.4791002
Belarus,BLR,1996,2.1989
Belarus,BLR,1997,2.5132
Belarus,BLR,1998,2.1347
Belarus,BLR,1999,1.7322
Belarus,BLR,2000,2.1367002
Belarus,BLR,2001,2.1255002
Belarus,BLR,2002,2.6919
Belarus,BLR,2003,2.5082002
Belarus,BLR,2004,3.3040001
Belarus,BLR,2005,3.2812002
Belarus,BLR,2006,2.8191001
Belarus,BLR,2007,3.2771003
Belarus,BLR,2008,3.9752002
Belarus,BLR,2009,3.5428002
Belarus,BLR,2010,2.8851001
Belarus,BLR,2011,3.3088002
Belarus,BLR,2012,3.5822
Belarus,BLR,2013,3.061
Belarus,BLR,2014,3.9424
Belarus,BLR,2015,3.9623003
Belarus,BLR,2016,3.2938
Belarus,BLR,2017,3.6540003
Belarus,BLR,2018,2.7496002
Belarus,BLR,2019,3.3274
Belarus,BLR,2020,3.9413002
Belarus,BLR,2021,3.3609002
Belarus,BLR,2022,3.6478002
Belarus,BLR,2023,3.6138003
Belgium,BEL,1850,1.05
Belgium,BEL,1911,2.53
Belgium,BEL,1934,2.77
Belgium,BEL,1950,3.22
Belgium,BEL,1978,4.82
Belgium,BEL,2000,7.9198003
Belgium,BEL,2001,8.047501
Belgium,BEL,2002,8.275701
Belgium,BEL,2003,8.5786
Belgium,BEL,2004,8.9806
Belgium,BEL,2005,8.2733
Belgium,BEL,2006,8.254901
Belgium,BEL,2007,7.8908
Belgium,BEL,2008,8.7585
Belgium,BEL,2009,9.4652
Belgium,BEL,2010,8.827201
Belgium,BEL,2011,8.4046
Belgium,BEL,2012,8.452201
Belgium,BEL,2013,8.934901
Belgium,BEL,2014,9.412901
Belgium,BEL,2015,10.015201
Belgium,BEL,2016,6.7871003
Belgium,BEL,2017,8.617401
Belgium,BEL,2018,8.4923
Belgium,BEL,2019,9.336401
Belgium,BEL,2020,8.9463005
Belgium,BEL,2021,7.7884
Belgium,BEL,2022,9.057401
Belgium,BEL,2023,8.424701
Belgium-Luxembourg (FAO),,1961,3.7116003
Belgium-Luxembourg (FAO),,1962,4.1868
Belgium-Luxembourg (FAO),,1963,4.0814
Belgium-Luxembourg (FAO),,1964,4.3638
Belgium-Luxembourg (FAO),,1965,3.9701004
Belgium-Luxembourg (FAO),,1966,2.6473002
Belgium-Luxembourg (FAO),,1967,4.2594
Belgium-Luxembourg (FAO),,1968,4.0839
Belgium-Luxembourg (FAO),,1969,3.8306003
Belgium-Luxembourg (FAO),,1970,3.8482
Belgium-Luxembourg (FAO),,1971,4.4848
Belgium-Luxembourg (FAO),,1972,4.4206004
Belgium-Luxembourg (FAO),,1973,4.9497004
Belgium-Luxembourg (FAO),,1974,5.4311004
Belgium-Luxembourg (FAO),,1975,3.8018003
Belgium-Luxembourg (FAO),,1976,4.4325004
Belgium-Luxembourg (FAO),,1977,4.1044
Belgium-Luxembourg (FAO),,1978,5.2535005
Belgium-Luxembourg (FAO),,1979,5.1304
Belgium-Luxembourg (FAO),,1980,4.6131005
Belgium-Luxembourg (FAO),,1981,5.3490005
Belgium-Luxembourg (FAO),,1982,5.8091
Belgium-Luxembourg (FAO),,1983,5.2262006
Belgium-Luxembourg (FAO),,1984,6.8436003
Belgium-Luxembourg (FAO),,1985,6.2522006
Belgium-Luxembourg (FAO),,1986,6.7404003
Belgium-Luxembourg (FAO),,1987,5.7796
Belgium-Luxembourg (FAO),,1988,6.5242004
Belgium-Luxembourg (FAO),,1989,6.7442007
Belgium-Luxembourg (FAO),,1990,6.0339003
Belgium-Luxembourg (FAO),,1991,6.6884003
Belgium-Luxembourg (FAO),,1992,6.5309
Belgium-Luxembourg (FAO),,1993,7.1303
Belgium-Luxembourg (FAO),,1994,7.3294
Belgium-Luxembourg (FAO),,1995,7.0119004
Belgium-Luxembourg (FAO),,1996,8.918401
Belgium-Luxembourg (FAO),,1997,7.9337006
Belgium-Luxembourg (FAO),,1998,8.2523
Belgium-Luxembourg (FAO),,1999,8.0957
Bhutan,BTN,1961,1.0204
Bhutan,BTN,1962,1.0200001
Bhutan,BTN,1963,1.0196
Bhutan,BTN,1964,1.0192001
Bhutan,BTN,1965,1.0189
Bhutan,BTN,1966,1.0182
Bhutan,BTN,1967,1.0175
Bhutan,BTN,1968,1.0169001
Bhutan,BTN,1969,1.0164001
Bhutan,BTN,1970,1.0159
Bhutan,BTN,1971,1.0154
Bhutan,BTN,1972,1.0149001
Bhutan,BTN,1973,1.0145
Bhutan,BTN,1974,1.0141001
Bhutan,BTN,1975,1.0137
Bhutan,BTN,1976,1.0133001
Bhutan,BTN,1977,1
Bhutan,BTN,1978,1
Bhutan,BTN,1979,1
Bhutan,BTN,1980,1
Bhutan,BTN,1981,1.0941
Bhutan,BTN,1982,1.0526
Bhutan,BTN,1983,1.1
Bhutan,BTN,1984,1.1366
Bhutan,BTN,1985,1
Bhutan,BTN,1986,0.91670007
Bhutan,BTN,1987,0.8
Bhutan,BTN,1988,0.6396
Bhutan,BTN,1989,0.6386
Bhutan,BTN,1990,0.7692
Bhutan,BTN,1991,0.83330005
Bhutan,BTN,1992,0.9091
Bhutan,BTN,1993,1.1667
Bhutan,BTN,1994,1.25
Bhutan,BTN,1995,1.3000001
Bhutan,BTN,1996,1.4167
Bhutan,BTN,1997,1.5385001
Bhutan,BTN,1998,1.5385001
Bhutan,BTN,1999,1.5385001
Bhutan,BTN,2000,0.94570005
Bhutan,BTN,2001,1
Bhutan,BTN,2002,1.1269001
Bhutan,BTN,2003,1.4239001
Bhutan,BTN,2004,1.3656
Bhutan,BTN,2005,1.2754
Bhutan,BTN,2006,1.3481001
Bhutan,BTN,2007,1.2921001
Bhutan,BTN,2008,1.7655001
Bhutan,BTN,2009,1.4371
Bhutan,BTN,2010,2.1637
Bhutan,BTN,2011,2.6686003
Bhutan,BTN,2012,2.2471
Bhutan,BTN,2013,2.3392
Bhutan,BTN,2014,2.2341
Bhutan,BTN,2015,1.9016001
Bhutan,BTN,2016,1.6751001
Bhutan,BTN,2017,1.8237001
Bhutan,BTN,2018,1.2677
Bhutan,BTN,2019,1.3130001
Bhutan,BTN,2020,1.6321001
Bhutan,BTN,2021,1.2624
Bhutan,BTN,2022,1.0753001
Bhutan,BTN,2023,1.1456001
Bolivia,BOL,1961,0.5625
Bolivia,BOL,1962,0.5
Bolivia,BOL,1963,0.51890004
Bolivia,BOL,1964,0.52290004
Bolivia,BOL,1965,0.873
Bolivia,BOL,1966,0.55
Bolivia,BOL,1967,0.6
Bolivia,BOL,1968,0.6
Bolivia,BOL,1969,0.69540006
Bolivia,BOL,1970,0.70000005
Bolivia,BOL,1971,0.78620005
Bolivia,BOL,1972,0.83330005
Bolivia,BOL,1973,0.82780004
Bolivia,BOL,1974,0.8489001
Bolivia,BOL,1975,0.80340004
Bolivia,BOL,1976,0.86390007
Bolivia,BOL,1977,0.65300006
Bolivia,BOL,1978,0.6456
Bolivia,BOL,1979,0.6909
Bolivia,BOL,1980,0.59920007
Bolivia,BOL,1981,0.6943
Bolivia,BOL,1982,0.68450004
Bolivia,BOL,1983,0.60450006
Bolivia,BOL,1984,0.7936
Bolivia,BOL,1985,0.7415
Bolivia,BOL,1986,0.76420003
Bolivia,BOL,1987,0.8079001
Bolivia,BOL,1988,0.767
Bolivia,BOL,1989,0.6962001
Bolivia,BOL,1990,0.648
Bolivia,BOL,1991,0.93390006
Bolivia,BOL,1992,0.80880004
Bolivia,BOL,1993,1.0320001
Bolivia,BOL,1994,0.7519001
Bolivia,BOL,1995,0.9746
Bolivia,BOL,1996,0.749
Bolivia,BOL,1997,1.0641
Bolivia,BOL,1998,0.9042001
Bolivia,BOL,1999,0.86770004
Bolivia,BOL,2000,0.84920007
Bolivia,BOL,2001,0.989
Bolivia,BOL,2002,0.88500005
Bolivia,BOL,2003,0.98780006
Bolivia,BOL,2004,1.0665001
Bolivia,BOL,2005,1.0741
Bolivia,BOL,2006,1.1113001
Bolivia,BOL,2007,0.92100006
Bolivia,BOL,2008,1.2931
Bolivia,BOL,2009,1.2862
Bolivia,BOL,2010,1.3920001
Bolivia,BOL,2011,0.9731
Bolivia,BOL,2012,0.9186
Bolivia,BOL,2013,1.1167
Bolivia,BOL,2014,1.0652
Bolivia,BOL,2015,1.7208002
Bolivia,BOL,2016,1.4334
Bolivia,BOL,2017,0.8848
Bolivia,BOL,2018,1.5117
Bolivia,BOL,2019,1.1993
Bolivia,BOL,2020,1.5220001
Bolivia,BOL,2021,1.6752
Bolivia,BOL,2022,1.4455
Bolivia,BOL,2023,1.2672
Bosnia and Herzegovina,BIH,1992,3.4
Bosnia and Herzegovina,BIH,1993,3.2613
Bosnia and Herzegovina,BIH,1994,3.4778001
Bosnia and Herzegovina,BIH,1995,3.4107
Bosnia and Herzegovina,BIH,1996,3.0127
Bosnia and Herzegovina,BIH,1997,3.0193002
Bosnia and Herzegovina,BIH,1998,3.2113001
Bosnia and Herzegovina,BIH,1999,2.7163002
Bosnia and Herzegovina,BIH,2000,3.229
Bosnia and Herzegovina,BIH,2001,2.4263
Bosnia and Herzegovina,BIH,2002,3.0026002
Bosnia and Herzegovina,BIH,2003,2.2617002
Bosnia and Herzegovina,BIH,2004,3.6711004
Bosnia and Herzegovina,BIH,2005,3.0568001
Bosnia and Herzegovina,BIH,2006,3.1698003
Bosnia and Herzegovina,BIH,2007,3.476
Bosnia and Herzegovina,BIH,2008,3.7354
Bosnia and Herzegovina,BIH,2009,3.7751002
Bosnia and Herzegovina,BIH,2010,2.6621003
Bosnia and Herzegovina,BIH,2011,3.5960002
Bosnia and Herzegovina,BIH,2012,3.7082002
Bosnia and Herzegovina,BIH,2013,3.9206002
Bosnia and Herzegovina,BIH,2014,2.864
Bosnia and Herzegovina,BIH,2015,3.5263002
Bosnia and Herzegovina,BIH,2016,4.2945004
Bosnia and Herzegovina,BIH,2017,4.1740003
Bosnia and Herzegovina,BIH,2018,4.0196004
Bosnia and Herzegovina,BIH,2019,3.8392
Bosnia and Herzegovina,BIH,2020,4.6029
Bosnia and Herzegovina,BIH,2021,4.7888002
Bosnia and Herzegovina,BIH,2022,5.46
Bosnia and Herzegovina,BIH,2023,4.3100004
Botswana,BWA,1961,2.5
Botswana,BWA,1962,2.5
Botswana,BWA,1963,2.5
Botswana,BWA,1964,2.5
Botswana,BWA,1965,2.5
Botswana,BWA,1966,2.3684
Botswana,BWA,1967,2.3684
Botswana,BWA,1968,2.3842
Botswana,BWA,1969,2.2367
Botswana,BWA,1970,1.8947
Botswana,BWA,1971,2.5
Botswana,BWA,1972,2.5
Botswana,BWA,1973,2.068
Botswana,BWA,1974,2.0370002
Botswana,BWA,1975,2.0370002
Botswana,BWA,1976,2.1111002
Botswana,BWA,1977,2
Botswana,BWA,1978,2
Botswana,BWA,1979,2
Botswana,BWA,1980,2
Botswana,BWA,1981,2
Botswana,BWA,1982,2
Botswana,BWA,1983,2
Botswana,BWA,1984,2
Botswana,BWA,1985,2
Botswana,BWA,1986,2
Botswana,BWA,1987,2
Botswana,BWA,1988,2
Botswana,BWA,1989,2
Botswana,BWA,1990,2.6178002
Botswana,BWA,1991,2.2268002
Botswana,BWA,1992,2.1474
Botswana,BWA,1993,2.0681002
Botswana,BWA,1994,1.9887
Botswana,BWA,1995,1.9093001
Botswana,BWA,1996,1.8929001
Botswana,BWA,1997,1.7218001
Botswana,BWA,1998,1.6667
Botswana,BWA,1999,1.6323001
Botswana,BWA,2000,1.5862
Botswana,BWA,2001,1.5714
Botswana,BWA,2002,1.4549001
Botswana,BWA,2003,1.3665
Botswana,BWA,2004,1.2686
Botswana,BWA,2005,1.1612
Botswana,BWA,2006,1.0456
Botswana,BWA,2007,0.90000004
Botswana,BWA,2008,0.8
Botswana,BWA,2018,1.3319001
Botswana,BWA,2019,0.6081
Botswana,BWA,2020,1.3615
Botswana,BWA,2021,1.5023001
Botswana,BWA,2022,2.2
Botswana,BWA,2023,1.0075
Brazil,BRA,1961,0.53300005
Brazil,BRA,1962,0.9491
Brazil,BRA,1963,0.4945
Brazil,BRA,1964,0.87650007
Brazil,BRA,1965,0.7636
Brazil,BRA,1966,0.85730004
Brazil,BRA,1967,0.75740004
Brazil,BRA,1968,0.88250005
Brazil,BRA,1969,0.97620004
Brazil,BRA,1970,0.9731
Brazil,BRA,1971,0.88650006
Brazil,BRA,1972,0.42370003
Brazil,BRA,1973,1.1044
Brazil,BRA,1974,1.1568002
Brazil,BRA,1975,0.61
Brazil,BRA,1976,0.90840006
Brazil,BRA,1977,0.65520006
Brazil,BRA,1978,0.95720005
Brazil,BRA,1979,0.7641
Brazil,BRA,1980,0.8653
Brazil,BRA,1981,1.1508001
Brazil,BRA,1982,0.646
Brazil,BRA,1983,1.1903001
Brazil,BRA,1984,1.1387
Brazil,BRA,1985,1.6140001
Brazil,BRA,1986,1.4466001
Brazil,BRA,1987,1.7654
Brazil,BRA,1988,1.6528001
Brazil,BRA,1989,1.6925001
Brazil,BRA,1990,1.154
Brazil,BRA,1991,1.4232
Brazil,BRA,1992,1.4295001
Brazil,BRA,1993,1.4825001
Brazil,BRA,1994,1.5541
Brazil,BRA,1995,1.542
Brazil,BRA,1996,1.8334001
Brazil,BRA,1997,1.6359001
Brazil,BRA,1998,1.6111001
Brazil,BRA,1999,1.9699001
Brazil,BRA,2000,1.5156001
Brazil,BRA,2001,1.9488001
Brazil,BRA,2002,1.4754001
Brazil,BRA,2003,2.4035
Brazil,BRA,2004,2.0728002
Brazil,BRA,2005,1.9735001
Brazil,BRA,2006,1.5927
Brazil,BRA,2007,2.2199
Brazil,BRA,2008,2.5497
Brazil,BRA,2009,2.0802
Brazil,BRA,2010,2.8288002
Brazil,BRA,2011,2.6602
Brazil,BRA,2012,2.3100002
Brazil,BRA,2013,2.7491002
Brazil,BRA,2014,2.2088
Brazil,BRA,2015,2.2278001
Brazil,BRA,2016,3.1551003
Brazil,BRA,2017,2.279
Brazil,BRA,2018,2.6292
Brazil,BRA,2019,2.6578002
Brazil,BRA,2020,2.6079001
Brazil,BRA,2021,2.8621001
Brazil,BRA,2022,3.2658002
Brazil,BRA,2023,2.3212001
Bulgaria,BGR,1911,0.62
Bulgaria,BGR,1934,0.91999996
Bulgaria,BGR,1950,1.24
Bulgaria,BGR,1961,1.5416001
Bulgaria,BGR,1962,1.6669002
Bulgaria,BGR,1963,1.5920001
Bulgaria,BGR,1964,1.7736001
Bulgaria,BGR,1965,2.5486002
Bulgaria,BGR,1966,2.7959
Bulgaria,BGR,1967,3.058
Bulgaria,BGR,1968,2.4048002
Bulgaria,BGR,1969,2.4725
Bulgaria,BGR,1970,2.9903002
Bulgaria,BGR,1971,3.0542002
Bulgaria,BGR,1972,3.7279
Bulgaria,BGR,1973,3.4886003
Bulgaria,BGR,1974,3.3563
Bulgaria,BGR,1975,3.2852
Bulgaria,BGR,1976,3.8240001
Bulgaria,BGR,1977,3.7177002
Bulgaria,BGR,1978,3.7080002
Bulgaria,BGR,1979,3.5034
Bulgaria,BGR,1980,3.9750001
Bulgaria,BGR,1981,4.3035
Bulgaria,BGR,1982,4.6368
Bulgaria,BGR,1983,3.1993003
Bulgaria,BGR,1984,4.2931004
Bulgaria,BGR,1985,2.8749
Bulgaria,BGR,1986,3.8399
Bulgaria,BGR,1987,3.8221002
Bulgaria,BGR,1988,4.0144
Bulgaria,BGR,1989,4.7661004
Bulgaria,BGR,1990,4.5514
Bulgaria,BGR,1991,3.7480001
Bulgaria,BGR,1992,3.1071002
Bulgaria,BGR,1993,2.858
Bulgaria,BGR,1994,2.8447
Bulgaria,BGR,1995,2.9085002
Bulgaria,BGR,1996,1.8818002
Bulgaria,BGR,1997,2.9502
Bulgaria,BGR,1998,2.8058002
Bulgaria,BGR,1999,2.7352002
Bulgaria,BGR,2000,2.8421001
Bulgaria,BGR,2001,3.0081003
Bulgaria,BGR,2002,3.0123003
Bulgaria,BGR,2003,2.3828
Bulgaria,BGR,2004,3.8100002
Bulgaria,BGR,2005,3.1567001
Bulgaria,BGR,2006,3.4026003
Bulgaria,BGR,2007,2.1973002
Bulgaria,BGR,2008,4.1674
Bulgaria,BGR,2009,3.1873002
Bulgaria,BGR,2010,3.6185002
Bulgaria,BGR,2011,3.9197001
Bulgaria,BGR,2012,3.7596002
Bulgaria,BGR,2013,4.1885004
Bulgaria,BGR,2014,4.2172003
Bulgaria,BGR,2015,4.5316005
Bulgaria,BGR,2016,4.7483
Bulgaria,BGR,2017,5.3583
Bulgaria,BGR,2018,4.9129
Bulgaria,BGR,2019,5.2722006
Bulgaria,BGR,2020,4.0393004
Bulgaria,BGR,2021,6.0878
Bulgaria,BGR,2022,5.3438
Bulgaria,BGR,2023,5.6145
Burundi,BDI,1961,0.4444
Burundi,BDI,1962,0.71430004
Burundi,BDI,1963,0.69810003
Burundi,BDI,1964,0.6491
Burundi,BDI,1965,0.6721
Burundi,BDI,1966,0.67740005
Burundi,BDI,1967,0.68850005
Burundi,BDI,1968,0.78400004
Burundi,BDI,1969,0.5461
Burundi,BDI,1970,0.5805
Burundi,BDI,1971,0.61570007
Burundi,BDI,1972,0.5411
Burundi,BDI,1973,0.70690006
Burundi,BDI,1974,0.52120006
Burundi,BDI,1975,0.6466
Burundi,BDI,1976,0.76240003
Burundi,BDI,1977,0.8
Burundi,BDI,1978,0.54840004
Burundi,BDI,1979,0.7667
Burundi,BDI,1980,0.6656
Burundi,BDI,1981,0.6305
Burundi,BDI,1982,0.6
Burundi,BDI,1983,0.6
Burundi,BDI,1984,0.88890004
Burundi,BDI,1985,0.48200002
Burundi,BDI,1986,1.0833001
Burundi,BDI,1987,1.1081
Burundi,BDI,1988,0.7378
Burundi,BDI,1989,0.8177
Burundi,BDI,1990,0.74780005
Burundi,BDI,1991,0.73330003
Burundi,BDI,1992,0.712
Burundi,BDI,1993,0.77870005
Burundi,BDI,1994,0.8824001
Burundi,BDI,1995,0.744
Burundi,BDI,1996,0.77550006
Burundi,BDI,1997,0.7774001
Burundi,BDI,1998,0.8148
Burundi,BDI,1999,0.7085
Burundi,BDI,2000,0.67740005
Burundi,BDI,2001,0.86670005
Burundi,BDI,2002,0.82900006
Burundi,BDI,2003,0.78950006
Burundi,BDI,2004,0.8326
Burundi,BDI,2005,0.73870003
Burundi,BDI,2006,0.80070007
Burundi,BDI,2007,0.84070003
Burundi,BDI,2008,0.8431
Burundi,BDI,2009,0.85830003
Burundi,BDI,2010,0.73170006
Burundi,BDI,2011,0.6973
Burundi,BDI,2012,0.44480002
Burundi,BDI,2013,0.72760004
Burundi,BDI,2014,0.5763
Burundi,BDI,2015,0.6833
Burundi,BDI,2016,0.38610002
Burundi,BDI,2017,0.39820004
Burundi,BDI,2018,1.4092001
Burundi,BDI,2019,0.6402
Burundi,BDI,2020,0.71500003
Burundi,BDI,2021,0.72290003
Burundi,BDI,2022,0.734
Burundi,BDI,2023,0.7321
Cameroon,CMR,1976,0.49330002
Cameroon,CMR,1977,0.314
Cameroon,CMR,1978,0.5
Cameroon,CMR,1979,0.86670005
Cameroon,CMR,1980,0.7931
Cameroon,CMR,1981,0.7931
Cameroon,CMR,1982,1.4706
Cameroon,CMR,1983,1.7778001
Cameroon,CMR,1984,1
Cameroon,CMR,1985,1.4246
Cameroon,CMR,1986,1.3333001
Cameroon,CMR,1987,1.3333001
Cameroon,CMR,1988,1.3333001
Cameroon,CMR,1989,1.3333001
Cameroon,CMR,1990,1.5000001
Cameroon,CMR,1991,1.3038001
Cameroon,CMR,1992,1.3051001
Cameroon,CMR,1993,1.3063002
Cameroon,CMR,1994,1.3086001
Cameroon,CMR,1995,1.3198001
Cameroon,CMR,1996,1.3333001
Cameroon,CMR,1997,1.3330001
Cameroon,CMR,1998,1.3341
Cameroon,CMR,1999,1.3352001
Cameroon,CMR,2000,1.3362
Cameroon,CMR,2001,1.3373001
Cameroon,CMR,2002,1.3384001
Cameroon,CMR,2003,1.3395001
Cameroon,CMR,2004,1.3407
Cameroon,CMR,2005,1.3418001
Cameroon,CMR,2006,1.3429
Cameroon,CMR,2007,1.3441
Cameroon,CMR,2008,1.3454001
Cameroon,CMR,2009,1.3467001
Cameroon,CMR,2010,1.3846
Cameroon,CMR,2011,1.3971001
Cameroon,CMR,2012,1.2308002
Cameroon,CMR,2013,1.2879001
Cameroon,CMR,2014,1.3281001
Cameroon,CMR,2015,1.3317
Cameroon,CMR,2016,1.3319001
Cameroon,CMR,2017,1.3354001
Cameroon,CMR,2018,1.3372
Cameroon,CMR,2019,1.3376
Cameroon,CMR,2020,1.3373001
Cameroon,CMR,2021,1.3372
Cameroon,CMR,2022,1.3375001
Cameroon,CMR,2023,1.3378001
Canada,CAN,1961,0.75290006
Canada,CAN,1962,1.4183002
Canada,CAN,1963,1.7651
Canada,CAN,1964,1.3604001
Canada,CAN,1965,1.5432
Canada,CAN,1966,1.8739
Canada,CAN,1967,1.3239001
Canada,CAN,1968,1.4855001
Canada,CAN,1969,1.8084002
Canada,CAN,1970,1.7864001
Canada,CAN,1971,1.8351
Canada,CAN,1972,1.6799
Canada,CAN,1973,1.6876
Canada,CAN,1974,1.4884001
Canada,CAN,1975,1.802
Canada,CAN,1976,2.0963001
Canada,CAN,1977,1.9632001
Canada,CAN,1978,1.9987
Canada,CAN,1979,1.6341001
Canada,CAN,1980,1.7212
Canada,CAN,1981,1.9959002
Canada,CAN,1982,2.1336002
Canada,CAN,1983,1.9345001
Canada,CAN,1984,1.6099001
Canada,CAN,1985,1.7665001
Canada,CAN,1986,2.2052
Canada,CAN,1987,1.9279001
Canada,CAN,1988,1.2293001
Canada,CAN,1989,1.8076
Canada,CAN,1990,2.2769
Canada,CAN,1991,2.2559
Canada,CAN,1992,2.1603003
Canada,CAN,1993,2.2027001
Canada,CAN,1994,2.1275
Canada,CAN,1995,2.2467
Canada,CAN,1996,2.4304001
Canada,CAN,1997,2.1285
Canada,CAN,1998,2.255
Canada,CAN,1999,2.5971003
Canada,CAN,2000,2.4446
Canada,CAN,2001,1.9452001
Canada,CAN,2002,1.8324001
Canada,CAN,2003,2.2565
Canada,CAN,2004,2.6409001
Canada,CAN,2005,2.7381003
Canada,CAN,2006,2.6096003
Canada,CAN,2007,2.3317
Canada,CAN,2008,2.8575
Canada,CAN,2009,2.7897
Canada,CAN,2010,2.8085
Canada,CAN,2011,2.9568002
Canada,CAN,2012,2.8743002
Canada,CAN,2013,3.5980003
Canada,CAN,2014,3.0818002
Canada,CAN,2015,2.8925002
Canada,CAN,2016,3.5805001
Canada,CAN,2017,3.3815002
Canada,CAN,2018,3.2742002
Canada,CAN,2019,3.3834
Canada,CAN,2020,3.5374
Canada,CAN,2021,2.4375
Canada,CAN,2022,3.4056003
Canada,CAN,2023,2.9913
Central America (FAO),,1961,1.6383002
Central America (FAO),,1962,1.889
Central America (FAO),,1963,2.0270002
Central America (FAO),,1964,2.6109
Central America (FAO),,1965,2.4576
Central America (FAO),,1966,2.2005
Central America (FAO),,1967,2.6425002
Central America (FAO),,1968,2.5739
Central America (FAO),,1969,2.7029
Central America (FAO),,1970,2.9499002
Central America (FAO),,1971,2.8938003
Central America (FAO),,1972,2.5727
Central America (FAO),,1973,3.1958003
Central America (FAO),,1974,3.4714
Central America (FAO),,1975,3.4793003
Central America (FAO),,1976,3.6629
Central America (FAO),,1977,3.3304
Central America (FAO),,1978,3.5000002
Central America (FAO),,1979,3.7730002
Central America (FAO),,1980,3.7199001
Central America (FAO),,1981,3.6412
Central America (FAO),,1982,4.275
Central America (FAO),,1983,3.9644
Central America (FAO),,1984,4.3073
Central America (FAO),,1985,4.2164
Central America (FAO),,1986,3.9221003
Central America (FAO),,1987,4.4091005
Central America (FAO),,1988,3.9573002
Central America (FAO),,1989,3.7856002
Central America (FAO),,1990,4.1719003
Central America (FAO),,1991,4.0985003
Central America (FAO),,1992,3.9243002
Central America (FAO),,1993,4.0479
Central America (FAO),,1994,4.2703
Central America (FAO),,1995,3.7055001
Central America (FAO),,1996,4.1355004
Central America (FAO),,1997,4.6882005
Central America (FAO),,1998,4.1769
Central America (FAO),,1999,4.6014
Central America (FAO),,2000,4.9051003
Central America (FAO),,2001,4.7483
Central America (FAO),,2002,5.0786004
Central America (FAO),,2003,4.4724
Central America (FAO),,2004,4.4620004
Central America (FAO),,2005,4.7326
Central America (FAO),,2006,5.2096004
Central America (FAO),,2007,5.0656004
Central America (FAO),,2008,4.9995003
Central America (FAO),,2009,4.9561005
Central America (FAO),,2010,5.4002004
Central America (FAO),,2011,5.4582005
Central America (FAO),,2012,5.6338
Central America (FAO),,2013,5.2734003
Central America (FAO),,2014,5.1758
Central America (FAO),,2015,4.5140004
Central America (FAO),,2016,5.3222003
Central America (FAO),,2017,5.2788
Central America (FAO),,2018,5.4151006
Central America (FAO),,2019,5.5105004
Central America (FAO),,2020,5.3008
Central America (FAO),,2021,5.9707003
Central America (FAO),,2022,6.0381002
Central America (FAO),,2023,6.1791005
Central Asia (FAO),,1992,1.3719001
Central Asia (FAO),,1993,0.9947001
Central Asia (FAO),,1994,0.86390007
Central Asia (FAO),,1995,0.7789001
Central Asia (FAO),,1996,0.87020004
Central Asia (FAO),,1997,1.0852
Central Asia (FAO),,1998,0.95070004
Central Asia (FAO),,1999,1.5557001
Central Asia (FAO),,2000,1.2327
Central Asia (FAO),,2001,1.4776001
